user_id,art_id,explicit_rating,watched_to_the_end,liked
104,9217,6.0,true,false
104,65675,6.0,true,true
104,23434,7.0,true,true
104,38824,5.0,true,true
104,41835,6.0,true,true
104,40982,6.0,true,true
104,57969,5.0,true,true
105,17685,7.0,true,true
105,43473,7.0,true,true
105,87023,5.0,true,false
105,91494,5.0,true,true
105,18401,6.0,false,false
105,61777,6.0,true,true
105,71454,6.0,false,false
106,12756,6.0,true,true
106,69531,5.0,true,false
106,80154,6.0,true,true
106,26762,7.0,true,false
106,26484,6.0,true,true
106,8572,6.0,true,true
106,52845,7.0,true,true
106,56087,7.0,true,true
107,81934,6.0,true,true
107,9803,5.0,true,true
107,45631,6.0,true,true
107,3777,7.0,true,false
107,30528,7.0,false,false
107,73221,6.0,false,false
107,42592,6.0,false,false
107,40303,7.0,false,false
107,3683,6.0,false,false
108,82669,7.0,true,false
108,91866,6.0,true,true
108,86402,6.0,true,false
108,48811,7.0,true,true
108,22906,5.0,true,true
108,16316,6.0,false,false
108,44240,7.0,false,false
109,3989,6.0,true,false
109,56040,5.0,true,true
109,41649,6.0,true,false
109,86634,6.0,true,true
109,2614,6.0,true,true
109,19989,5.0,false,false
109,89427,6.0,false,false
109,46874,7.0,true,false
109,68169,7.0,true,true
110,87179,6.0,true,true
110,15766,6.0,true,true
110,3965,7.0,true,true
110,89130,6.0,true,true
110,51961,7.0,false,false
110,15492,7.0,true,false
110,67360,7.0,true,true
110,44439,6.0,false,false
111,31778,6.0,true,false
111,91677,5.0,true,true
111,80268,6.0,true,true
111,37398,5.0,true,true
111,37566,6.0,true,true
111,9091,6.0,true,false
111,12849,6.0,true,true
111,43566,6.0,false,false
112,37780,6.0,true,true
112,35239,6.0,false,false
112,79925,7.0,true,true
112,38954,6.0,true,true
112,82108,7.0,true,false
112,8718,6.0,false,false
112,60258,6.0,true,true
112,67928,6.0,true,true
112,60616,6.0,true,true
113,57686,6.0,false,false
113,65595,6.0,true,false
113,22010,5.0,true,true
113,90768,6.0,true,true
113,32479,7.0,false,false
113,1436,6.0,true,false
113,82169,5.0,false,false
114,30494,7.0,true,true
114,49817,7.0,true,true
114,67837,6.0,false,false
114,83580,6.0,true,true
114,82478,7.0,false,false
114,3638,5.0,true,true
114,65125,7.0,false,false
115,77022,6.0,true,true
115,90594,5.0,false,false
115,85403,5.0,true,true
115,53926,5.0,true,true
115,76082,6.0,true,true
115,86733,7.0,true,false
115,14709,6.0,true,false
115,76643,6.0,true,true
115,47890,6.0,false,false
116,91085,6.0,true,true
116,70290,6.0,false,false
116,34897,5.0,true,false
116,4537,6.0,false,false
116,4210,6.0,true,false
116,58875,7.0,false,false
116,55242,6.0,true,true
116,66868,7.0,true,true
117,79117,5.0,true,false
117,73754,6.0,true,false
117,69812,7.0,true,false
117,62794,6.0,true,true
117,87022,5.0,true,true
117,3243,7.0,true,true
117,71031,6.0,true,false
117,74326,6.0,true,false
118,13646,6.0,true,true
118,49417,6.0,true,true
118,15644,6.0,true,true
118,95229,6.0,true,true
118,51898,5.0,true,true
118,33,6.0,true,false
118,93115,5.0,true,true
119,28467,5.0,true,true
119,59149,7.0,false,false
119,33551,7.0,true,false
119,63764,5.0,true,true
119,92512,6.0,false,false
119,72077,5.0,true,true
119,68607,5.0,false,false
119,15316,7.0,true,true
119,56674,7.0,true,true
120,13983,7.0,true,true
120,79764,5.0,true,true
120,17325,6.0,true,true
120,6294,6.0,true,false
120,63982,5.0,true,true
120,12605,5.0,true,true
120,4542,7.0,true,false
121,16511,7.0,true,true
121,4388,5.0,true,true
121,43490,5.0,true,true
121,16833,6.0,true,true
121,13075,6.0,false,false
121,39095,7.0,true,false
121,16103,5.0,true,false
122,31986,6.0,false,false
122,10265,6.0,true,false
122,79966,6.0,false,false
122,81043,6.0,false,false
122,79172,5.0,true,true
122,58456,6.0,false,false
122,71586,5.0,true,true
122,34683,6.0,true,true
123,17592,6.0,true,false
123,46037,7.0,true,false
123,38316,6.0,true,true
123,1006,6.0,true,false
123,62501,6.0,true,false
123,33016,6.0,true,true
123,25232,6.0,false,false
123,88042,6.0,true,false
123,7838,5.0,true,true
124,35704,5.0,true,false
124,51818,7.0,true,true
124,19553,5.0,true,false
124,74506,5.0,true,true
124,25559,6.0,true,true
124,50071,5.0,true,true
124,20088,6.0,false,false
124,16824,6.0,true,true
125,10247,6.0,true,true
125,8568,6.0,true,true
125,40305,7.0,true,true
125,33395,6.0,true,false
125,47412,6.0,true,true
125,35839,6.0,false,false
125,11166,5.0,true,false
126,69127,7.0,false,false
126,44930,5.0,true,true
126,66653,7.0,true,true
126,54952,6.0,true,true
126,43575,7.0,true,true
126,55520,6.0,true,true
126,14383,6.0,false,false
126,32914,6.0,false,false
126,52334,6.0,true,true
127,91830,5.0,true,false
127,23958,6.0,true,true
127,12249,5.0,true,true
127,25758,7.0,false,false
127,77596,6.0,true,true
127,26372,6.0,true,true
127,42337,5.0,true,false
127,87492,5.0,false,false
128,95690,6.0,true,true
128,31543,6.0,true,false
128,77200,7.0,false,false
128,3872,6.0,false,false
128,70257,6.0,false,false
128,67653,6.0,false,false
128,62624,7.0,false,false
129,70597,6.0,false,false
129,73065,6.0,false,false
129,37386,5.0,true,true
129,64812,6.0,true,false
129,58522,6.0,true,false
129,28151,7.0,false,false
129,12456,6.0,true,true
129,49822,7.0,true,true
129,70778,5.0,true,true
130,66841,7.0,true,true
130,64586,5.0,true,false
130,2257,7.0,false,false
130,50933,7.0,true,true
130,84190,6.0,false,false
130,10653,7.0,true,true
130,55738,5.0,false,false
130,43418,5.0,true,false
131,30306,5.0,true,false
131,33221,6.0,true,true
131,46765,6.0,true,false
131,28042,7.0,false,false
131,82527,7.0,false,false
131,49610,6.0,true,true
131,60861,7.0,false,false
132,94497,6.0,true,true
132,93300,7.0,true,true
132,67812,7.0,false,false
132,88029,6.0,true,true
132,65534,5.0,true,true
132,56383,5.0,false,false
132,1970,6.0,true,true
133,40247,6.0,true,false
133,71458,6.0,false,false
133,68339,6.0,true,true
133,24032,6.0,true,true
133,21639,5.0,true,true
133,55824,5.0,true,true
133,49284,7.0,false,false
134,24632,6.0,true,true
134,19675,6.0,false,false
134,80441,5.0,true,false
134,15443,5.0,false,false
134,9726,6.0,true,true
134,2863,6.0,true,true
134,18037,5.0,true,true
135,53511,6.0,true,true
135,20695,5.0,true,true
135,94501,6.0,true,true
135,30404,7.0,true,true
135,76262,6.0,false,false
135,27524,5.0,true,false
135,92615,6.0,true,true
135,56400,5.0,true,true
135,71172,6.0,false,false
136,40118,6.0,true,true
136,6207,6.0,true,true
136,16461,7.0,false,false
136,32912,6.0,true,true
136,87994,6.0,true,true
136,47419,6.0,false,false
136,9463,7.0,true,true
136,24581,6.0,true,false
136,51842,6.0,true,true
137,43852,6.0,true,true
137,4056,5.0,true,true
137,93353,7.0,true,true
137,60385,6.0,true,true
137,83261,6.0,false,false
137,74602,6.0,true,false
137,90953,7.0,false,false
137,38071,5.0,true,true
137,26800,5.0,true,true
138,91141,7.0,true,true
138,95148,6.0,true,true
138,27170,6.0,true,true
138,93125,6.0,true,true
138,12699,6.0,true,false
138,5110,6.0,false,false
138,39554,6.0,true,true
138,2559,5.0,true,false
139,7971,7.0,true,true
139,43579,5.0,true,true
139,46781,5.0,true,true
139,52626,7.0,true,true
139,85762,5.0,false,false
139,15555,5.0,true,true
139,17448,6.0,true,false
140,13808,7.0,true,false
140,24542,6.0,false,false
140,67000,7.0,true,false
140,62361,7.0,false,false
140,14051,7.0,true,true
140,72572,6.0,true,true
140,42498,6.0,true,true
140,83636,5.0,true,false
141,78175,5.0,true,true
141,20834,5.0,true,true
141,49517,5.0,false,false
141,63732,7.0,true,false
141,41782,6.0,false,false
141,26316,5.0,true,false
141,41697,6.0,true,true
141,80263,6.0,true,true
141,51302,6.0,false,false
142,78818,5.0,false,false
142,2883,7.0,true,true
142,35627,7.0,true,true
142,16885,6.0,true,true
142,85360,7.0,false,false
142,61914,6.0,false,false
142,70750,5.0,true,false
142,64075,6.0,true,false
142,53725,6.0,true,false
143,71959,6.0,true,true
143,386,6.0,false,false
143,76636,6.0,false,false
143,34104,5.0,true,true
143,70309,6.0,false,false
143,57466,6.0,true,false
143,61176,7.0,true,false
144,24765,5.0,true,false
144,77245,5.0,false,false
144,14645,5.0,true,false
144,32705,6.0,false,false
144,15180,5.0,true,true
144,42330,7.0,true,true
144,24159,6.0,true,true
144,65696,7.0,true,true
144,48739,6.0,true,true
145,29540,7.0,true,true
145,23733,7.0,true,false
145,58738,6.0,true,true
145,84055,6.0,true,true
145,9897,6.0,true,false
145,82728,6.0,false,false
145,47121,5.0,true,false
146,72188,6.0,true,false
146,40805,6.0,true,true
146,74297,6.0,false,false
146,81756,7.0,true,false
146,63013,7.0,false,false
146,93573,5.0,false,false
146,90909,5.0,false,false
146,9418,5.0,true,true
147,28884,6.0,true,true
147,48329,6.0,true,true
147,5663,5.0,true,false
147,60617,6.0,true,true
147,54381,5.0,true,false
147,61423,6.0,true,true
147,86952,5.0,false,false
147,89252,5.0,false,false
148,83864,6.0,true,true
148,48740,5.0,true,false
148,44103,6.0,true,true
148,95581,6.0,true,true
148,94462,7.0,true,true
148,94785,7.0,false,false
148,10327,6.0,true,true
148,79056,5.0,true,false
149,43427,7.0,true,true
149,36422,6.0,false,false
149,6524,6.0,true,true
149,1729,6.0,true,false
149,13540,6.0,true,true
149,15595,7.0,true,true
149,25857,6.0,true,true
149,95336,6.0,true,true
150,66208,6.0,true,true
150,25943,5.0,true,true
150,29296,7.0,true,false
150,59551,7.0,true,false
150,70840,5.0,false,false
150,34359,6.0,false,false
150,8732,5.0,true,false
150,6244,6.0,true,false
150,21602,6.0,true,false
151,60830,7.0,true,true
151,93315,6.0,false,false
151,31431,7.0,true,true
151,31963,6.0,true,false
151,85697,6.0,true,true
151,24137,7.0,true,true
151,90348,7.0,false,false
151,58580,6.0,true,true
152,50876,7.0,true,true
152,11301,6.0,true,false
152,79742,6.0,true,true
152,28408,7.0,true,true
152,28504,6.0,true,true
152,56434,6.0,true,true
152,92881,7.0,true,true
152,41622,6.0,true,true
153,3861,6.0,false,false
153,31537,6.0,false,false
153,77000,6.0,true,true
153,67449,7.0,true,false
153,68405,6.0,true,true
153,73581,6.0,true,true
153,69825,7.0,false,false
153,73177,7.0,true,false
154,41515,6.0,true,true
154,33604,6.0,true,true
154,64170,5.0,true,true
154,66599,6.0,true,true
154,6433,7.0,true,true
154,11174,6.0,true,false
154,66926,6.0,false,false
154,65327,6.0,true,true
154,71006,7.0,false,false
155,408,7.0,true,true
155,87852,7.0,true,false
155,88373,5.0,true,true
155,12610,5.0,true,true
155,83921,6.0,true,true
155,773,6.0,true,true
155,85046,6.0,false,false
155,23243,6.0,false,false
156,64940,5.0,true,true
156,88283,7.0,false,false
156,72429,7.0,true,false
156,94051,5.0,true,true
156,9616,6.0,false,false
156,46014,7.0,true,false
156,93139,5.0,true,true
156,41901,5.0,true,true
156,7557,6.0,true,true
157,17906,7.0,true,true
157,2342,6.0,false,false
157,94280,6.0,true,false
157,94006,7.0,true,true
157,56110,5.0,true,false
157,20021,7.0,true,true
157,46972,5.0,true,false
158,48392,6.0,true,false
158,29964,7.0,false,false
158,73855,6.0,false,false
158,62261,6.0,true,false
158,5932,5.0,true,true
158,39349,6.0,true,false
158,73711,6.0,true,true
158,93769,6.0,true,true
159,51235,5.0,true,true
159,73425,6.0,false,false
159,83756,6.0,true,true
159,23082,6.0,true,false
159,58874,6.0,true,true
159,31921,6.0,false,false
159,34875,7.0,true,true
159,18236,6.0,false,false
159,89653,6.0,true,true
160,4102,6.0,true,true
160,74163,5.0,true,true
160,33809,7.0,true,true
160,67976,6.0,true,true
160,5423,7.0,true,false
160,35980,5.0,true,true
160,34144,6.0,true,false
160,21831,6.0,false,false
161,28956,6.0,false,false
161,28231,7.0,true,false
161,1889,7.0,true,true
161,39404,7.0,true,true
161,6303,6.0,true,true
161,93661,6.0,true,true
161,91306,5.0,true,true
161,38439,5.0,true,true
162,82022,7.0,false,false
162,69665,5.0,false,false
162,22980,7.0,false,false
162,33852,7.0,true,false
162,11575,5.0,true,true
162,1364,6.0,true,true
162,12722,7.0,true,false
163,1033,7.0,true,true
163,75466,5.0,true,false
163,62263,6.0,true,true
163,10645,7.0,false,false
163,51408,6.0,true,false
163,58427,7.0,false,false
163,7061,5.0,true,true
164,34239,6.0,true,true
164,17539,5.0,true,true
164,36202,6.0,true,false
164,39810,7.0,false,false
164,72496,6.0,true,true
164,2033,5.0,false,false
164,89794,6.0,true,true
165,32209,6.0,true,true
165,93619,6.0,false,false
165,89805,6.0,false,false
165,44427,5.0,true,false
165,81582,6.0,true,true
165,67073,6.0,true,true
165,59128,5.0,true,true
165,23732,6.0,false,false
165,68387,6.0,true,true
166,65941,6.0,false,false
166,29735,7.0,true,true
166,30971,5.0,true,true
166,76103,6.0,true,false
166,13063,5.0,true,true
166,62590,6.0,true,false
166,25528,5.0,true,false
166,74470,7.0,true,false
166,9710,7.0,true,true
167,87944,6.0,true,false
167,6570,5.0,true,true
167,47070,6.0,true,true
167,87546,5.0,true,true
167,68051,5.0,true,true
167,45051,7.0,true,false
167,7393,7.0,true,true
168,81136,7.0,true,true
168,25979,6.0,true,true
168,53054,5.0,true,true
168,74303,6.0,true,true
168,44199,6.0,true,true
168,48259,7.0,true,true
168,11843,5.0,true,true
168,18295,6.0,false,false
168,20214,5.0,false,false
169,39494,7.0,true,true
169,28246,7.0,true,true
169,71775,6.0,true,true
169,5211,5.0,true,false
169,31611,7.0,true,true
169,46746,5.0,false,false
169,92290,5.0,true,true
169,74586,6.0,true,false
169,74353,5.0,false,false
170,65894,5.0,true,true
170,56435,5.0,false,false
170,34289,6.0,true,true
170,66591,5.0,true,false
170,66632,5.0,true,true
170,5784,6.0,true,true
170,11582,5.0,true,true
170,17457,7.0,true,false
171,8719,5.0,true,true
171,78021,5.0,true,true
171,35342,6.0,false,false
171,92245,6.0,false,false
171,49454,7.0,false,false
171,25141,6.0,true,false
171,72429,6.0,true,true
172,74686,7.0,true,false
172,16339,6.0,false,false
172,53865,7.0,true,false
172,28132,5.0,true,true
172,88222,6.0,true,true
172,34981,6.0,true,true
172,32496,6.0,true,true
173,54521,5.0,true,true
173,6262,5.0,true,true
173,77578,7.0,false,false
173,11756,5.0,true,false
173,72529,7.0,true,true
173,38180,5.0,true,true
173,36472,6.0,true,false
173,92656,6.0,true,false
173,57799,7.0,true,false
174,40190,6.0,false,false
174,85328,6.0,true,false
174,90835,6.0,true,false
174,63395,6.0,true,true
174,31304,5.0,false,false
174,64640,5.0,false,false
174,9215,6.0,false,false
174,56542,6.0,false,false
174,3848,5.0,true,true
175,49752,5.0,true,true
175,14621,6.0,false,false
175,18486,6.0,true,true
175,50232,7.0,true,false
175,64893,5.0,true,false
175,58732,7.0,false,false
175,24280,5.0,true,true
176,17332,7.0,true,true
176,17508,7.0,true,false
176,12735,7.0,true,true
176,91611,5.0,true,true
176,49555,5.0,true,true
176,62510,7.0,false,false
176,86,5.0,true,true
176,1622,5.0,true,true
176,45997,5.0,false,false
177,542,6.0,false,false
177,25295,6.0,false,false
177,1123,6.0,true,false
177,24009,6.0,true,false
177,72799,7.0,true,false
177,38009,6.0,true,true
177,47650,6.0,false,false
178,65716,6.0,true,true
178,61416,7.0,true,true
178,15591,6.0,true,false
178,25022,6.0,true,false
178,94220,6.0,true,true
178,84368,7.0,true,true
178,61169,6.0,true,true
179,32385,5.0,true,true
179,19257,5.0,true,true
179,14904,6.0,true,true
179,81860,6.0,false,false
179,46556,6.0,false,false
179,26486,6.0,true,true
179,11808,5.0,true,true
180,10365,5.0,true,false
180,32108,6.0,false,false
180,27862,5.0,true,false
180,68569,7.0,true,false
180,31254,7.0,true,true
180,36984,6.0,true,true
180,11649,6.0,true,true
180,56141,6.0,true,false
180,76898,6.0,true,true
181,6002,6.0,true,true
181,13146,5.0,true,true
181,39835,6.0,true,false
181,50496,6.0,false,false
181,26396,5.0,false,false
181,91472,6.0,true,true
181,42544,7.0,false,false
181,89481,6.0,true,true
181,4909,6.0,true,true
182,63514,7.0,true,true
182,14302,6.0,false,false
182,84380,6.0,true,true
182,48002,7.0,true,true
182,64960,7.0,true,true
182,16670,5.0,true,true
182,46447,6.0,true,true
182,26439,6.0,true,true
182,11230,7.0,true,true
183,29904,7.0,false,false
183,47152,5.0,true,false
183,85956,5.0,true,true
183,55334,6.0,true,false
183,77873,6.0,false,false
183,82992,7.0,false,false
183,35439,6.0,false,false
184,82261,5.0,true,true
184,28375,6.0,true,false
184,28630,6.0,true,true
184,75277,6.0,true,false
184,81819,6.0,false,false
184,83919,5.0,true,true
184,90642,5.0,true,true
184,83920,5.0,false,false
185,69329,6.0,true,false
185,14842,7.0,true,true
185,31667,5.0,true,false
185,21825,7.0,false,false
185,71905,7.0,false,false
185,33369,7.0,false,false
185,78711,6.0,true,true
185,4235,6.0,true,false
186,4144,7.0,true,true
186,20145,5.0,true,false
186,29575,5.0,true,true
186,85820,6.0,true,true
186,51505,7.0,true,false
186,60648,5.0,true,false
186,10592,6.0,true,false
187,68651,6.0,true,false
187,63021,5.0,true,true
187,83444,6.0,true,true
187,70885,7.0,true,true
187,19978,6.0,true,true
187,81333,7.0,true,true
187,10782,6.0,true,true
187,7372,6.0,false,false
188,46276,7.0,true,true
188,83378,5.0,true,true
188,57679,5.0,true,true
188,60278,6.0,true,false
188,20929,6.0,false,false
188,32599,7.0,false,false
188,79825,5.0,false,false
188,67460,5.0,false,false
189,56960,5.0,true,true
189,38460,6.0,true,false
189,3221,6.0,true,false
189,73225,6.0,false,false
189,79488,5.0,true,true
189,32603,6.0,false,false
189,84358,5.0,true,true
189,51808,6.0,false,false
190,89814,7.0,true,true
190,41474,6.0,true,false
190,33697,7.0,true,false
190,39079,6.0,true,true
190,95881,6.0,true,false
190,77923,6.0,true,true
190,21456,7.0,true,false
190,49386,6.0,true,false
191,50859,5.0,true,true
191,2671,6.0,true,false
191,65552,6.0,false,false
191,69463,7.0,true,true
191,75497,7.0,true,false
191,65179,6.0,false,false
191,82706,5.0,true,true
192,2965,7.0,true,false
192,94080,6.0,false,false
192,93454,7.0,true,true
192,69821,7.0,true,false
192,16447,6.0,true,true
192,16137,6.0,true,true
192,64258,7.0,true,true
192,30991,5.0,false,false
192,41377,6.0,true,true
193,95935,5.0,true,true
193,75424,6.0,true,false
193,55655,7.0,true,false
193,8782,7.0,false,false
193,42620,5.0,true,true
193,93396,7.0,false,false
193,87515,6.0,true,true
194,7389,6.0,false,false
194,44423,7.0,false,false
194,67577,5.0,false,false
194,53761,6.0,true,true
194,7476,6.0,true,false
194,22588,5.0,true,true
194,9900,6.0,true,false
195,8066,7.0,true,false
195,74573,6.0,true,true
195,94934,6.0,true,false
195,50415,7.0,false,false
195,50313,6.0,true,true
195,67553,5.0,true,true
195,15815,6.0,true,true
195,71027,7.0,true,true
196,2202,6.0,true,false
196,67402,6.0,true,true
196,68375,5.0,true,true
196,95115,7.0,false,false
196,58587,7.0,true,false
196,1722,6.0,true,false
196,55608,5.0,true,false
196,28301,5.0,true,true
196,7322,6.0,false,false
197,38912,6.0,true,false
197,87707,7.0,false,false
197,82866,5.0,true,true
197,3484,6.0,true,true
197,40977,5.0,true,true
197,7075,6.0,false,false
197,87533,5.0,true,true
198,15340,6.0,true,true
198,39743,5.0,true,true
198,4965,6.0,true,true
198,53141,6.0,true,false
198,18506,6.0,true,false
198,77329,5.0,false,false
198,87558,5.0,false,false
198,61697,5.0,false,false
198,73104,6.0,true,true
199,12320,6.0,false,false
199,93368,6.0,true,false
199,69356,5.0,true,true
199,55113,5.0,true,true
199,18526,7.0,true,true
199,1982,6.0,false,false
199,77321,6.0,true,true
199,35144,6.0,false,false
199,25444,6.0,false,false
200,3444,6.0,true,false
200,93987,6.0,false,false
200,38602,7.0,true,false
200,88211,6.0,true,false
200,81409,6.0,true,false
200,45680,6.0,true,false
200,16312,6.0,false,false
201,55822,6.0,true,true
201,42542,6.0,true,true
201,30028,6.0,true,false
201,38771,6.0,false,false
201,10550,6.0,true,true
201,54571,7.0,true,true
201,24857,6.0,true,false
201,59644,6.0,true,false
201,52539,5.0,true,false
202,35612,5.0,true,true
202,44578,5.0,true,true
202,16250,6.0,true,false
202,60340,6.0,true,true
202,49018,6.0,true,false
202,30462,7.0,true,false
202,91697,6.0,true,false
202,78142,5.0,false,false
202,12721,6.0,false,false
203,1052,6.0,true,true
203,55384,6.0,true,false
203,52980,6.0,true,true
203,90177,5.0,true,true
203,645,5.0,true,true
203,62631,7.0,false,false
203,79463,6.0,true,false
204,67951,7.0,true,true
204,71163,6.0,true,true
204,9207,7.0,false,false
204,25598,6.0,true,true
204,65377,6.0,false,false
204,79636,7.0,true,true
204,72555,5.0,false,false
205,26704,7.0,true,true
205,53485,6.0,true,true
205,49492,6.0,true,true
205,35410,6.0,true,true
205,52143,6.0,true,true
205,5408,7.0,true,false
205,60993,7.0,false,false
205,36834,7.0,true,true
206,82292,6.0,true,true
206,69816,6.0,true,true
206,73103,5.0,false,false
206,30067,6.0,false,false
206,22154,5.0,true,true
206,42319,6.0,true,true
206,4714,6.0,true,true
206,32587,6.0,false,false
206,38712,6.0,true,true
207,75062,7.0,false,false
207,87116,6.0,true,true
207,83320,7.0,false,false
207,2725,7.0,true,true
207,71615,7.0,false,false
207,24879,5.0,false,false
207,43935,7.0,true,true
208,66730,7.0,false,false
208,76691,7.0,true,false
208,82538,6.0,true,false
208,17093,6.0,true,false
208,32198,6.0,false,false
208,4437,7.0,false,false
208,36498,5.0,true,false
208,92442,7.0,true,true
209,12448,6.0,true,true
209,40655,6.0,true,false
209,7172,7.0,false,false
209,35931,7.0,true,true
209,89852,6.0,false,false
209,38415,7.0,true,true
209,92650,6.0,true,true
209,41017,5.0,true,false
209,31915,7.0,false,false
210,81992,7.0,true,false
210,49265,5.0,false,false
210,35112,5.0,true,false
210,26130,6.0,true,true
210,80089,6.0,true,false
210,63016,6.0,true,false
210,38615,5.0,true,true
211,33021,7.0,false,false
211,79771,5.0,false,false
211,42254,6.0,true,false
211,61753,6.0,true,true
211,72383,5.0,true,false
211,64768,7.0,true,true
211,26958,6.0,true,false
211,3025,6.0,true,true
211,25048,6.0,true,false
212,2016,5.0,true,true
212,49430,5.0,false,false
212,36215,7.0,false,false
212,65645,5.0,true,false
212,5215,7.0,true,true
212,12072,7.0,true,true
212,37986,6.0,true,true
212,46566,5.0,true,true
213,8289,6.0,false,false
213,55814,6.0,false,false
213,33464,5.0,true,false
213,66585,5.0,true,true
213,39591,6.0,true,true
213,12930,6.0,true,true
213,16798,7.0,false,false
214,31545,7.0,true,true
214,55364,5.0,true,false
214,70334,5.0,true,true
214,3425,6.0,true,true
214,24280,5.0,false,false
214,22076,7.0,true,true
214,60841,6.0,true,false
214,56126,5.0,true,true
215,43702,7.0,true,true
215,6462,6.0,true,false
215,94477,6.0,true,false
215,4402,7.0,false,false
215,18049,6.0,false,false
215,76902,5.0,true,true
215,80285,5.0,false,false
215,10451,7.0,true,true
215,6625,7.0,true,true
216,14711,7.0,true,true
216,74369,7.0,true,true
216,22147,6.0,false,false
216,18652,7.0,true,true
216,43769,6.0,true,true
216,81764,6.0,true,true
216,52196,5.0,true,true
217,11366,6.0,true,false
217,81284,6.0,true,true
217,40603,6.0,true,true
217,17604,5.0,true,true
217,32801,6.0,false,false
217,35986,6.0,false,false
217,46931,6.0,true,false
217,78022,5.0,false,false
217,7898,6.0,true,true
218,28267,6.0,true,false
218,48920,6.0,true,true
218,26177,7.0,true,false
218,71758,5.0,true,false
218,48825,7.0,true,true
218,54820,5.0,true,true
218,10710,6.0,true,true
219,45466,6.0,true,false
219,71390,6.0,true,false
219,61629,6.0,true,true
219,63449,5.0,true,true
219,66259,6.0,true,true
219,40908,6.0,false,false
219,24625,5.0,true,false
220,32176,6.0,true,false
220,52929,6.0,true,false
220,28946,7.0,true,true
220,26869,7.0,true,false
220,27000,7.0,false,false
220,54388,6.0,true,true
220,33967,5.0,true,true
220,81801,6.0,true,false
221,66651,5.0,true,false
221,3491,5.0,false,false
221,32061,5.0,false,false
221,24212,6.0,false,false
221,62680,6.0,true,true
221,61016,7.0,true,false
221,27757,5.0,true,false
222,18478,6.0,true,true
222,26366,5.0,true,true
222,32662,5.0,true,true
222,75541,6.0,true,true
222,17348,6.0,true,true
222,45855,5.0,true,true
222,90782,5.0,false,false
222,14228,5.0,false,false
222,84622,6.0,false,false
223,79947,6.0,true,false
223,5939,7.0,true,true
223,45782,6.0,true,false
223,65793,7.0,false,false
223,88167,5.0,false,false
223,89206,5.0,true,true
223,51019,5.0,false,false
223,23783,6.0,true,true
223,54086,5.0,true,true
224,55491,6.0,true,true
224,44923,7.0,true,false
224,92096,5.0,true,false
224,15650,6.0,true,true
224,92863,5.0,true,true
224,3324,6.0,true,true
224,22544,7.0,true,true
225,84640,6.0,true,false
225,9867,5.0,true,false
225,93692,6.0,true,false
225,21280,7.0,true,true
225,81443,5.0,true,false
225,46862,6.0,true,false
225,10888,6.0,false,false
225,51551,7.0,true,false
226,60543,6.0,true,true
226,27501,7.0,true,true
226,62885,5.0,true,true
226,17378,7.0,true,true
226,78415,6.0,true,false
226,33966,6.0,true,false
226,78614,7.0,true,true
227,16932,6.0,true,true
227,93686,7.0,false,false
227,89367,6.0,true,true
227,22956,6.0,true,true
227,36110,6.0,true,true
227,86164,6.0,true,false
227,14536,6.0,false,false
228,92948,5.0,true,true
228,83074,6.0,true,true
228,76416,5.0,true,true
228,2108,6.0,true,false
228,63300,6.0,true,true
228,33479,6.0,false,false
228,14619,7.0,true,true
229,62406,5.0,true,true
229,78055,6.0,false,false
229,47870,6.0,true,false
229,56270,6.0,true,true
229,1089,5.0,true,true
229,36299,5.0,false,false
229,21773,6.0,true,false
229,71294,7.0,true,true
230,76355,6.0,true,true
230,38097,6.0,true,true
230,86335,5.0,true,true
230,32743,7.0,true,true
230,20876,7.0,false,false
230,10216,5.0,true,true
230,72131,5.0,false,false
230,30383,7.0,true,false
231,8284,7.0,true,true
231,31035,6.0,true,true
231,18389,6.0,false,false
231,65994,5.0,true,true
231,61228,7.0,true,true
231,62415,5.0,true,true
231,83959,5.0,true,true
232,54771,5.0,true,true
232,50594,5.0,true,false
232,23657,5.0,true,true
232,5675,6.0,false,false
232,42458,6.0,true,true
232,88021,6.0,true,true
232,13879,7.0,true,true
232,12104,5.0,true,true
232,9875,6.0,false,false
233,58088,7.0,false,false
233,61195,6.0,true,true
233,41699,5.0,true,false
233,48307,7.0,true,true
233,84822,6.0,true,false
233,38657,6.0,true,false
233,55633,5.0,true,false
233,70897,5.0,true,true
234,34156,6.0,true,true
234,92344,7.0,false,false
234,84619,7.0,false,false
234,90920,7.0,true,true
234,4807,6.0,false,false
234,4602,6.0,true,true
234,69024,6.0,true,true
235,12131,6.0,true,true
235,68170,6.0,true,false
235,1687,6.0,true,false
235,4203,6.0,true,true
235,48177,7.0,false,false
235,38693,7.0,false,false
235,50099,5.0,false,false
236,27507,6.0,true,true
236,58399,6.0,true,false
236,77374,6.0,true,true
236,19733,6.0,false,false
236,62629,7.0,true,true
236,87582,7.0,true,true
236,25842,6.0,true,true
236,29272,6.0,true,true
237,48902,6.0,true,false
237,53213,6.0,true,true
237,89219,6.0,true,false
237,29187,5.0,false,false
237,87893,7.0,false,false
237,48451,6.0,true,false
237,52303,7.0,true,false
238,53150,5.0,true,true
238,56517,6.0,false,false
238,65380,6.0,false,false
238,55579,6.0,false,false
238,8907,5.0,false,false
238,7589,5.0,true,true
238,62366,6.0,true,true
238,78871,6.0,true,false
239,16485,7.0,false,false
239,42424,6.0,true,true
239,11106,6.0,false,false
239,84669,6.0,true,false
239,77346,5.0,true,false
